id,name,address,category,location,lat,lng,details,reviews
83263,"Forest-Hill Villette","28 Avenue Corentin Cariou",accommodation,Paris,48.897016556408,2.38510566,http://tour-pedia.org/api/getPlaceDetails?id=83263,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83263
,accommodation,89035,48.837131292558,2.3720224943125,Paris,"Orfea Paris Austerlitz",4e9617eb7ee65b16747451a9,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=89035,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89035
"60 Rue Belgrand",accommodation,89102,48.864537893587,2.4063226934859,Paris,Hipotel,4eac1a0e6da1cafdae9c19c5,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=89102,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89102
,accommodation,89139,48.880348205566,2.3740801811218,Paris,"HÔTEL BERGSON",4eb975e52c5b53141c08312b,0,Resort,http://tour-pedia.org/api/getPlaceDetails?id=89139,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89139
,accommodation,89162,48.831440829223,2.3255684295299,Paris,"Show(er) Time !",4ec336296c25599b2e6e6bef,0,"Home (private)",http://tour-pedia.org/api/getPlaceDetails?id=89162,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89162
"3 Rue d'Austerlitz",accommodation,89201,48.846780115158,2.3702223111009,Paris,Timhôtel,4ecfede96da162f1bdeb5c5a,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=89201,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89201
"37 rue Saint-Charles",accommodation,89257,48.849820484782,2.2884821891785,Paris,"Hôtel Eiffel Saint-Charles",4ee0e63e6d860243ce4f2fc8,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=89257,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89257
"72 boulevard de Grenelle",accommodation,89480,48.850517127177,2.2933685055261,Paris,"Hotel Relais Saint-Charles",4f38281de4b01139d68837a9,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=89480,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89480
,accommodation,89616,48.816019,2.356692,Paris,"Pavillon Italie",4f65a5b5e4b041039ec81221,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=89616,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89616
"36 rue de Douai",accommodation,89696,48.882737,2.332363,Paris,"Hotel Fiat",4f803719e4b0e533ac0981dd,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=89696,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89696
"rue de crimée",accommodation,89702,48.886067255581,2.3820376396179,Paris,parijs,4f834ef477169a8ced2e4d4a,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=89702,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89702
"151 bis rue de Rennes",accommodation,89779,48.84539900529,2.3256143920708,Paris,"Legend Hotel",4fa2fa4ce4b0ff8e808b96a6,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=89779,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89779
"2 Boulevard Flandrin",accommodation,89782,48.864294597013,2.2729391322357,Paris,"Vélib' [16-18]",4fa3ef8ce4b0baf7cc299a9f,0,"Bike Shop",http://tour-pedia.org/api/getPlaceDetails?id=89782,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89782
,accommodation,89984,48.839493740652,2.4123497475523,Paris,"CISP Maurice Ravel",4fe5911ee4b0a0c3affe54fa,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=89984,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89984
"7 Rue Belidor",accommodation,90016,48.879931603116,2.2859748118516,Paris,"Duplex Belidor",4ff03650e4b07e8f74612b79,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=90016,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90016
"203 Rue De Paris",accommodation,90210,48.829283050854,2.4013950767457,Paris,"Adagio Access - Porte De Charenton",50428d56e4b072dc966f2931,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=90210,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90210
"66 rue Jean de la Fontaine",accommodation,90307,48.850463,2.270494,Paris,"Hôtel RIBERA",505b5c34e4b00f840bb518f6,0,Resort,http://tour-pedia.org/api/getPlaceDetails?id=90307,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90307
"Jean Menans",accommodation,90691,48.884454498564,2.3762929085332,Paris,"Ibis Budget",50e5f81ce4b057fd09254b03,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=90691,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90691
"7 Rue du Général de Larminat, Paris",accommodation,90746,48.83491,2.276669,Paris,"Hotel Ares Eiffel",50fdbf4fe4b007245bad5e03,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=90746,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90746
,accommodation,90974,48.891899307927,2.384839264602,Paris,"У Себя В Номере",51539622e4b0600618bba117,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=90974,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90974
,accommodation,91011,48.879457,2.32105,Paris,"timhotel constantinople",516135e6e4b0d5058c728bd0,0,Hostel,http://tour-pedia.org/api/getPlaceDetails?id=91011,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91011
,accommodation,91263,48.839342,2.262829,Paris,"193 Avenue De Versailles",51af25bc498e8cf2565c9316,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=91263,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91263
"rue du Docteur Babinski",accommodation,91272,48.901010551146,2.3339186018724,Paris,"Ibis Budget",51af9224498edd4ad6220a41,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=91272,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91272
,accommodation,91286,48.868067,2.275736,Paris,"Hub's Mansion",51b38a2a498e4fcfa2a2cfa4,0,"Boarding House",http://tour-pedia.org/api/getPlaceDetails?id=91286,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91286
"31 Rue de la Folie Méricourt",accommodation,91329,48.863119662529,2.3729395866394,Paris,"Hotel FABRIC",51bedfb08bbd105b340d254b,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=91329,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91329
,accommodation,91342,48.880494622213,2.2844161493755,Paris,"Hayatt Regency",51c20803498ea799b95a2f1b,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=91342,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91342
,accommodation,91545,48.879909,2.284127,Paris,"Haytt Regency Pairs",5216f7ba11d2ce8743e1cb4f,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=91545,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91545
,accommodation,91586,48.875316,2.284626,Paris,"Lat's secret nest",5224d8b111d20461e6b8a0d5,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=91586,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91586
,accommodation,91591,48.837755821884,2.3560301593114,Paris,"Hotel Les Demeures",5225ea3811d26e5b17e86c79,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=91591,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91591
,accommodation,91701,48.880081,2.284476,Paris,"Room 1618",523e7447498ec597df6fa40a,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=91701,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91701
,accommodation,91755,48.868266443009,2.4018764468663,Paris,"Meg´s Parisian Bed",524745cc11d2d564f0fd09db,0,Resort,http://tour-pedia.org/api/getPlaceDetails?id=91755,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91755
,accommodation,91795,48.894706726074,2.3162477016449,Paris,Голубятня))),524f16f011d282fb5b14b2ef,0,Resort,http://tour-pedia.org/api/getPlaceDetails?id=91795,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91795
,accommodation,91804,48.897058,2.385681,Paris,"Forest Hill Hotel Room 707",52508fab498e2b30d35e97c4,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=91804,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91804
,accommodation,91824,48.847522030635,2.3423016899804,Paris,"Les Jardins Du Luxembourg",5254e53b11d21332354fb9b4,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=91824,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91824
