,address,id,lat,lng,location,name,subCategory,details
1510,Korte Ouderkerkerdijk 10,30260,52.341881,4.917725,Amsterdam,"Jachthaven ""De Omval""",Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=30260
1514,Korte Ouderkerkerdijk 30,30264,52.340712422531,4.9164342531214,Amsterdam,BadBuiten,Pool,http://tour-pedia.org/api/getPlaceDetails?id=30264
1517,Lekstraat 63,30267,52.344095,4.902747,Amsterdam,AAG,Art Gallery,http://tour-pedia.org/api/getPlaceDetails?id=30267
1519,Uiterwaardstraat 209,30269,52.342728,4.898569,Amsterdam,BBK,Public Art,http://tour-pedia.org/api/getPlaceDetails?id=30269
1520,Weesperzijde,30270,52.34296929064,4.9208879470825,Amsterdam,Amstel Skatebaan,Skate Park,http://tour-pedia.org/api/getPlaceDetails?id=30270
1521,Willem Fenegastraat 12,30272,52.333704992212,4.9167363453752,Amsterdam,BrasaZouk,Nightclub,http://tour-pedia.org/api/getPlaceDetails?id=30272
1524,Amstelpark,30278,52.330467891588,4.8948490619659,Amsterdam,Japanse Tuin,Garden,http://tour-pedia.org/api/getPlaceDetails?id=30278
1525,OuderKerkerDijk 225,30279,52.328057,4.900951,Amsterdam,Zorglandgoed Klarenbeek,Farm,http://tour-pedia.org/api/getPlaceDetails?id=30279
1526,Parlevinker 6,30280,52.409218407545,4.9226368706892,Amsterdam,De Banne,Other Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=30280
1528,Giessenburg 46,30282,52.413233193526,4.9254327511741,Amsterdam,Giessenburg 46,Casino,http://tour-pedia.org/api/getPlaceDetails?id=30282
1530,"Statenjachtstraat, 1034 Stadsdeel Noord",30284,52.406117070481,4.918654302925,Amsterdam,speeltuin De Zeeslag,Playground,http://tour-pedia.org/api/getPlaceDetails?id=30284
1531,Noordhollandskanaaldijk 19 (behind the Krijtmolen),30286,52.40173810671,4.9229907989502,Amsterdam,"Kinderboerderij ""De Buiktuin""",Other Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=30286
1535,IJdoornlaan,30290,52.404840749268,4.9250507354736,Amsterdam,Bannebrug - IJdoornlaanbrug - Brug der Zuchten (Brug 970),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30290
1536,Noordhollandskanaaldijk 19,30293,52.40203,4.923025,Amsterdam,De Buiktuin,Farm,http://tour-pedia.org/api/getPlaceDetails?id=30293
1537,Kamperfoelieweg 207,30294,52.399143818939,4.9105801255944,Amsterdam,Huize Antonius,Other Nightlife,http://tour-pedia.org/api/getPlaceDetails?id=30294
1539,Buiksloterdijk 205-235,30296,52.397688031197,4.9220412969589,Amsterdam,Moestuin,Garden,http://tour-pedia.org/api/getPlaceDetails?id=30296
1540,Schiermonnikoogstraat,30297,52.393630277634,4.9268370866776,Amsterdam,Stoeptegel,Field,http://tour-pedia.org/api/getPlaceDetails?id=30297
1542,Sneeuwbalstraat,30300,52.39511316915,4.9163389205933,Amsterdam,Bloemenbuurt (Tuindorp Buiksloterham),Neighborhood,http://tour-pedia.org/api/getPlaceDetails?id=30300
1544,Ridderspoorweg,30302,52.395257200108,4.9034643173218,Amsterdam,Ridderspoorbrug,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30302
1547,Schiermonnikoogstraat,30305,52.393703670623,4.9267995357513,Amsterdam,Buiten,Garden,http://tour-pedia.org/api/getPlaceDetails?id=30305
1549,Mekongweg 5,30307,52.380270952339,4.9061200043224,Amsterdam,The Sand Amsterdam,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=30307
1550,Meeuwenlaan,30308,52.389927741583,4.9307155609131,Amsterdam,W.H. Vliegenbos,Park,http://tour-pedia.org/api/getPlaceDetails?id=30308
1551,Amsterdam Noord,30309,52.38943317944,4.9227441159504,Amsterdam,Amsterdam Noord,Neighborhood,http://tour-pedia.org/api/getPlaceDetails?id=30309
1552,Meeuwenlaan 138b,30310,52.390772379274,4.9277624487877,Amsterdam,Scouting Wartburg,Other Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=30310
1553,Meeuwenlaan 98-100,30311,52.385461919171,4.9216546808816,Amsterdam,A-Film,Office,http://tour-pedia.org/api/getPlaceDetails?id=30311
1554,Meeuwenlaan 138,30312,52.390622862938,4.92842452704,Amsterdam,Camping Vliegenbos,Campground,http://tour-pedia.org/api/getPlaceDetails?id=30312
1556,Meeuwenlaan 98-100,30314,52.385263,4.921637,Amsterdam,A-Film Screeningroom,Movie Theater,http://tour-pedia.org/api/getPlaceDetails?id=30314
1558,Zamenhofstraat,30316,52.388485812718,4.9277588387683,Amsterdam,Volkstuinencomplex Buitenzorg,Garden,http://tour-pedia.org/api/getPlaceDetails?id=30316
1559,Zamenhofstraat,30317,52.387563979661,4.9272608757019,Amsterdam,Vogeldorp,Neighborhood,http://tour-pedia.org/api/getPlaceDetails?id=30317
1560,Tip of the Java island,30318,52.37950266522,4.9180555343628,Amsterdam,Kop van Java-eiland,Scenic Lookout,http://tour-pedia.org/api/getPlaceDetails?id=30318
1561,Dijksgracht 2,30319,52.376571186145,4.9117258301843,Amsterdam,De Klimmuur,Climbing Gym,http://tour-pedia.org/api/getPlaceDetails?id=30319
1562,Atlantisplein 1,30320,52.376948408035,4.9204802513123,Amsterdam,RIDE,Indie Theater,http://tour-pedia.org/api/getPlaceDetails?id=30320
1563,De Ruyterkade 153,30321,52.377675395175,4.909487297583,Amsterdam,Lovers Powerzone,Bowling Alley,http://tour-pedia.org/api/getPlaceDetails?id=30321
1564,Oosterdokstraat 4,30322,52.37651628331,4.9052294445579,Amsterdam,Executive Lounge,Hotel Bar,http://tour-pedia.org/api/getPlaceDetails?id=30322
1567,Oosterdok 2,30325,52.374163,4.91235273,Amsterdam,BovenNEMO,Scenic Lookout,http://tour-pedia.org/api/getPlaceDetails?id=30325
1568,Aambeeldstraat 24,30326,52.383482,4.92893945,Amsterdam,M-Lab,Theater,http://tour-pedia.org/api/getPlaceDetails?id=30326
1570,oosterdokkade 4,30328,52.376622178402,4.9055533721108,Amsterdam,double tree street terrace,Bar,http://tour-pedia.org/api/getPlaceDetails?id=30328
1571,Oosterdoksstraat 4,30329,52.37666,4.905457,Amsterdam,Lobby Bar,Bar,http://tour-pedia.org/api/getPlaceDetails?id=30329
1572,Veemkade 576,30330,52.376066780659,4.927740766107,Amsterdam,Café Pakhuis Wilhelmina,Music Venue,http://tour-pedia.org/api/getPlaceDetails?id=30330
1573,Piet Heinkade 4,30331,52.377681953426,4.9132490158081,Amsterdam,Zouthavenbrug (Brug 2326),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30331
1574,Oosterdokskade 143,30332,52.375585666072,4.9079860031732,Amsterdam,AmsterdamFM in de OBA,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=30332
1575,De Ruijterkade,30333,52.378424608924,4.8995336751438,Amsterdam,Fietsknooppunt 5,Other Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=30333
1576,Veenkade,30334,52.376553,4.924455,Amsterdam,Veenkade,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=30334
1580,Oosterdokskade,30338,52.373961704572,4.909815788269,Amsterdam,Oosterdok,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=30338
1581,Prins Hendrikkade 600,30339,52.37145625477,4.9126321077347,Amsterdam,ARCAM,Museum,http://tour-pedia.org/api/getPlaceDetails?id=30339
1582,Funenkade 7,30341,52.366638186532,4.9263060092926,Amsterdam,Brouwerij 't IJ,Brewery,http://tour-pedia.org/api/getPlaceDetails?id=30341
1583,Rapenburg 18,30342,52.371701893387,4.9076271057129,Amsterdam,HPS,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=30342
1584,Natura Artis Magistra,30343,52.367277145386,4.91325799,Amsterdam,Artis Planetarium,Planetarium,http://tour-pedia.org/api/getPlaceDetails?id=30343
1585,Nieuwe Uilenburgerstraat 173-175,30344,52.369624536613,4.9037132048898,Amsterdam,Gassan Diamonds,Jewelry Store,http://tour-pedia.org/api/getPlaceDetails?id=30344
1586,Voc-Kade 10-12,30346,52.371663418954,4.9256904798219,Amsterdam,Mediamatic Fabriek,Art Gallery,http://tour-pedia.org/api/getPlaceDetails?id=30346
1588,Nieuwmarkt 2,30348,52.373046375913,4.9004407433106,Amsterdam,Café De Zon,Bar,http://tour-pedia.org/api/getPlaceDetails?id=30348
1589,Nieuwe Achtergracht 170,30349,52.363401826643,4.9129915237427,Amsterdam,CREA Café,Speakeasy,http://tour-pedia.org/api/getPlaceDetails?id=30349
1590,Nieuwe Achtergracht 170,30350,52.363135005962,4.9131465669234,Amsterdam,Crea Studio's,College Arts Building,http://tour-pedia.org/api/getPlaceDetails?id=30350
1591,Linaeusstraat 29,30351,52.36218600399,4.9239264869416,Amsterdam,De Biertuin,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=30351
1592,Dapperstraat,30352,52.362664768221,4.9274861812592,Amsterdam,Dappermarkt,Market,http://tour-pedia.org/api/getPlaceDetails?id=30352
1593,Funenpark,30353,52.368231840738,4.9298777770523,Amsterdam,Funenpark,Park,http://tour-pedia.org/api/getPlaceDetails?id=30353
1594,Mauritskade 63,30354,52.362589423778,4.9214565753937,Amsterdam,Koninklijk Instituut voor de Tropen,Monument / Landmark,http://tour-pedia.org/api/getPlaceDetails?id=30354
1595,Jodenbreestraat 1,30355,52.369768809804,4.9017139913594,Amsterdam,De Sluyswacht,Bar,http://tour-pedia.org/api/getPlaceDetails?id=30355
1596,Amstelstraat 30,30356,52.366218,4.899518,Amsterdam,Abe,Lounge,http://tour-pedia.org/api/getPlaceDetails?id=30356
1597,Keizersgracht 711HS,30357,52.363975140538,4.8983724236849,Amsterdam,Café van Leeuwen,Bar,http://tour-pedia.org/api/getPlaceDetails?id=30357
1598,Dapperstraat,30358,52.362229232977,4.9259473487454,Amsterdam,Dapperbuurt,Other Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=30358
1599,Natura Artis Magistra,30359,52.365349087943,4.9203450718931,Amsterdam,Vlinderpaviljoen,Zoo,http://tour-pedia.org/api/getPlaceDetails?id=30359
1600,Fronemanstraat 3,30360,52.356560923966,4.9288643347162,Amsterdam,Sportfondsenbad Oost,Gym Pool,http://tour-pedia.org/api/getPlaceDetails?id=30360
1601,Atlantisplein 1,30361,52.357360860844,4.9305438995361,Amsterdam,MuzyQ Studio's,Music Venue,http://tour-pedia.org/api/getPlaceDetails?id=30361
1602,Plantage Muidergracht 155,30362,52.363927,4.917749,Amsterdam,De Plantage,Dance Studio,http://tour-pedia.org/api/getPlaceDetails?id=30362
1603,Sarphatistraat 510,30363,52.363888,4.919803,Amsterdam,De Groene Olifant,Bar,http://tour-pedia.org/api/getPlaceDetails?id=30363
1605,Linnaeusstraat 48HS,30366,52.35747,4.926745,Amsterdam,Ruk & Pluk,Bar,http://tour-pedia.org/api/getPlaceDetails?id=30366
1606,Plantage Middenlaan 4a,30367,52.367018,4.909558,Amsterdam,Desmet Studio's,Bar,http://tour-pedia.org/api/getPlaceDetails?id=30367
1607,Amstel 81,30368,52.363704442978,4.903044,Amsterdam,Café De Magere Brug,Bar,http://tour-pedia.org/api/getPlaceDetails?id=30368
1608,Plantage Parklaan 10,30369,52.367256,4.90943,Amsterdam,Cafe Smit & Voogt,Bar,http://tour-pedia.org/api/getPlaceDetails?id=30369
1609,Plantage Kerklaan 61D,30370,52.367933460313,4.9126261884308,Amsterdam,Verzetsmuseum,Museum,http://tour-pedia.org/api/getPlaceDetails?id=30370
1610,Plantage Middenlaan 24,30371,52.36638028319,4.9110724711423,Amsterdam,Hollandsche Schouwburg,Museum,http://tour-pedia.org/api/getPlaceDetails?id=30371
1613,Wibautstraat 150,30375,52.353987,4.912056,Amsterdam,Volkskrantgebouw,Art Gallery,http://tour-pedia.org/api/getPlaceDetails?id=30375
1614,Weesperzijde 1046 a,30376,52.354227922502,4.9086081454214,Amsterdam,"Koninklijke Amsterdamsche Roei- en Zeilvereeniging ""De Hoop""",Other Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=30376
1615,Van Woustraat,30377,52.354555563981,4.9014179635435,Amsterdam,Van Woustraat,Other Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=30377
1617,Krugerplein,30379,52.353940950308,4.9201348064748,Amsterdam,Krugerplein,Plaza,http://tour-pedia.org/api/getPlaceDetails?id=30379
1618,Linnaeusstraat,30380,52.3590882022,4.926085911037,Amsterdam,de Linnaeusstraat,Plaza,http://tour-pedia.org/api/getPlaceDetails?id=30380
1620,Middenweg 73HS,30382,52.353121662292,4.9317431816859,Amsterdam,Elsa's Café,Bar,http://tour-pedia.org/api/getPlaceDetails?id=30382
1621,Wibautstraat 85,30383,52.356521,4.9107731,Amsterdam,Café Leentje,Bar,http://tour-pedia.org/api/getPlaceDetails?id=30383
1622,Tweede Boerhaavestraat 10,30384,52.359084021458,4.9108329111295,Amsterdam,Amstelcampushal,Athletics & Sports,http://tour-pedia.org/api/getPlaceDetails?id=30384
1623,Hemonystraat,30385,52.356073343545,4.9029068836428,Amsterdam,Galerie & Coffeeshop Yo-yo,Art Gallery,http://tour-pedia.org/api/getPlaceDetails?id=30385
1625,Oosterpark,30388,52.360246,4.9169892311197,Amsterdam,Speeltuin Oosterpark,Playground,http://tour-pedia.org/api/getPlaceDetails?id=30388
1626,Middenweg (Ringvaart),30389,52.355296784112,4.9282371997833,Amsterdam,Oetewalerbrug (Brug 189),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=30389
1627,Linnaeusstraat 219,30390,52.356312009687,4.9276020061114,Amsterdam,Meram Café Oost,Hookah Bar,http://tour-pedia.org/api/getPlaceDetails?id=30390
1630,Vechstraat,30393,52.34503232828,4.9077719489667,Amsterdam,Vechstraat,Playground,http://tour-pedia.org/api/getPlaceDetails?id=30393
1633,Kruislaan 4,30396,52.340594530106,4.9296855926514,Amsterdam,ASV Wartburgia,Soccer Field,http://tour-pedia.org/api/getPlaceDetails?id=30396
1634,Eerste Ringdijkstraat 4,30397,52.349951,4.918761,Amsterdam,Bar Upstairs,Hotel Bar,http://tour-pedia.org/api/getPlaceDetails?id=30397
1638,Weesperzijde 94,30401,52.352319,4.910933,Amsterdam,Galerie Weesperzijde,Art Gallery,http://tour-pedia.org/api/getPlaceDetails?id=30401
1639,Drie Burgpad 3,30403,52.340528411477,4.9295644262887,Amsterdam,A.V.V. Fit,Soccer Field,http://tour-pedia.org/api/getPlaceDetails?id=30403
1640,Duivendrechtsekade 80,30404,52.337107009295,4.9348836529622,Amsterdam,Singel Studio,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=30404
1642,H.J.E. Wenckebachweg,30406,52.336596,4.926329,Amsterdam,Bajesdorp Festival,Music Venue,http://tour-pedia.org/api/getPlaceDetails?id=30406
1648,H. Cleyndertweg 63B,30443,52.401954120537,4.9357688426971,Amsterdam,J.A.N. Café De Afdeling,Bar,http://tour-pedia.org/api/getPlaceDetails?id=30443
1649,bep van klaveren boulevard,30444,52.404789,4.918189,Amsterdam,Ruth's Playboy Mansion,Gay Bar,http://tour-pedia.org/api/getPlaceDetails?id=30444
1653,Buikslotermeerpleim,30448,52.400361906556,4.9339900011288,Amsterdam,Kermis,Theme Park,http://tour-pedia.org/api/getPlaceDetails?id=30448
1655,Buikslotermeerplein 6,30450,52.400895819289,4.9369823287486,Amsterdam,Lucky Jack,Casino,http://tour-pedia.org/api/getPlaceDetails?id=30450
1656,Buikslotermeerplein,30451,52.399525540561,4.9351680278778,Amsterdam,Buikslotermeerplein,Plaza,http://tour-pedia.org/api/getPlaceDetails?id=30451
1659,Buikslotermeerplein 11,30454,52.399524,4.93536,Amsterdam,La Rosa,Bar,http://tour-pedia.org/api/getPlaceDetails?id=30454
1660,Buikslotermeerplein 145,30455,52.399198,4.937407,Amsterdam,Snookercentrum Boven 't IJ,Pool Hall,http://tour-pedia.org/api/getPlaceDetails?id=30455
1661,Zamenhofstraat 28a,30456,52.388186034544,4.9259734153748,Amsterdam,Museum Amsterdam Noord,History Museum,http://tour-pedia.org/api/getPlaceDetails?id=30456
1662,Nieuwendammerkade 15,30458,52.389872187694,4.9360767712445,Amsterdam,TC. Elzenhagen,Other Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=30458
1664,Java Eiland,30460,52.37735447931,4.9349212646484,Amsterdam,Java Eiland,Island,http://tour-pedia.org/api/getPlaceDetails?id=30460
1666,Veemkade,30463,52.376022488089,4.926807224087,Amsterdam,IJhaven,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=30463
1670,Oudeschans 22,30467,52.372390457007,4.9108732068581,Amsterdam,Iris,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=30467
1673,KNSM Laan,30471,52.377118696443,4.9395990371704,Amsterdam,KNSM - Eiland,Other Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=30471
1674,Fred Petterbaan,30472,52.372858014134,4.9338430166245,Amsterdam,Voor de Bijen (gestapelde tafels),Sculpture Garden,http://tour-pedia.org/api/getPlaceDetails?id=30472
1676,Panamalaan 38,30474,52.370241142317,4.9343419075012,Amsterdam,Castle Wolfenstein,Castle,http://tour-pedia.org/api/getPlaceDetails?id=30474
1677,Azartplein 2A,30475,52.376455664635,4.937823,Amsterdam,Café De Zuid,Bar,http://tour-pedia.org/api/getPlaceDetails?id=30475
1678,Rapenburgerplein 1,30476,52.370418,4.91119685,Amsterdam,Café Scharrebier,Bar,http://tour-pedia.org/api/getPlaceDetails?id=30476
1679,Zeeburgerdijk 3,30477,52.366054,4.926696,Amsterdam,Dorst,Bar,http://tour-pedia.org/api/getPlaceDetails?id=30477
1681,Natura Artis Magistra,30479,52.367231,4.9151368718594,Amsterdam,Reptielenhuis,Zoo,http://tour-pedia.org/api/getPlaceDetails?id=30479
1684,Sumatrastraat,30483,52.358645126601,4.9376463890076,Amsterdam,"Amsterdam Oost, Watergraafsmeer en de Eilanden",Neighborhood,http://tour-pedia.org/api/getPlaceDetails?id=30483
1685,Alexanderplein,30484,52.363779033998,4.9191993781684,Amsterdam,Alexanderplein,Plaza,http://tour-pedia.org/api/getPlaceDetails?id=30484
1687,Natura Artis Magistra,30486,52.365211,4.920116,Amsterdam,Zeeleeuwen,Aquarium,http://tour-pedia.org/api/getPlaceDetails?id=30486
1688,Roetersstraat 192,30487,52.362314251679,4.9108242988586,Amsterdam,Café De Roeter,Bar,http://tour-pedia.org/api/getPlaceDetails?id=30487
1689,Middenweg 72,30488,52.351222256318,4.9334483458253,Amsterdam,Huize Frankendael,Monument / Landmark,http://tour-pedia.org/api/getPlaceDetails?id=30488
1690,Nieuwe Achtergracht 110,30489,52.362766,4.909838,Amsterdam,Poollokaal De gracht,Pool Hall,http://tour-pedia.org/api/getPlaceDetails?id=30489
1695,Eikenweg 66,30494,52.357336,4.922022,Amsterdam,Buikdanswinkel,Dance Studio,http://tour-pedia.org/api/getPlaceDetails?id=30494
1696,Derde Oosterparkstraat,30495,52.357046341092,4.9186563491821,Amsterdam,Derde Oosterparkstraat,Neighborhood,http://tour-pedia.org/api/getPlaceDetails?id=30495
1698,Polderweg 300,30497,52.357983117309,4.9311631517335,Amsterdam,Wethouder Verheijhal,Stadium,http://tour-pedia.org/api/getPlaceDetails?id=30497
1701,Drieburgpad 5,30501,52.34069566951,4.9321356841127,Amsterdam,DVVA,Soccer Field,http://tour-pedia.org/api/getPlaceDetails?id=30501
1702,Drie Burgpad 3-7,30502,52.34071,4.932334,Amsterdam,Voetbalkantine D.V.V.A.,Sports Bar,http://tour-pedia.org/api/getPlaceDetails?id=30502
1704,Kamerlingh Onneslaan 5,30504,52.351742,4.929567,Amsterdam,Speeltuin Frankendael,Playground,http://tour-pedia.org/api/getPlaceDetails?id=30504
1706,Rijnstraat 1,30506,52.348836986149,4.9049989072337,Amsterdam,Café de Rijnbar,Bar,http://tour-pedia.org/api/getPlaceDetails?id=30506
1708,Duivendrechtsekade 85B,30508,52.337066,4.93576,Amsterdam,Amsterdam Studio's,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=30508
1709,Duivendrechtsekade,30510,52.337314457268,4.9362981326143,Amsterdam,Beyoğlu gecesi- Amsterdam,Music Venue,http://tour-pedia.org/api/getPlaceDetails?id=30510
1711,Buikslotermeerdijk 141,30518,52.409232258797,4.9424046278,Amsterdam,Golfbaan Amsterdam-Waterland,Golf Course,http://tour-pedia.org/api/getPlaceDetails?id=30518
1714,H. Cleyndertweg 63/B,30521,52.403577907014,4.9351603401533,Amsterdam,Stichting Trefcentrum Jongerenflat Amsterdam Noord,Bar,http://tour-pedia.org/api/getPlaceDetails?id=30521
1715,Kampina 5,30522,52.403513789177,4.9396044015884,Amsterdam,Paloina,Dance Studio,http://tour-pedia.org/api/getPlaceDetails?id=30522
1717,Amerbos,30524,52.404190093739,4.944756789591,Amsterdam,Amerbos Het Hondenveld,Dog Run,http://tour-pedia.org/api/getPlaceDetails?id=30524
1718,Buikslotermeerplein,30525,52.399559,4.935009,Amsterdam,Bowling Dani Noord,Bowling Alley,http://tour-pedia.org/api/getPlaceDetails?id=30525
1719,Buikslotermeerplein,30526,52.399673,4.936329,Amsterdam,Studio BOEF.,Performing Arts Venue,http://tour-pedia.org/api/getPlaceDetails?id=30526
1720,"Buikslotermeerplein 10, 1025 Stadsdeel Noord",30527,52.399334426349,4.9354232617914,Amsterdam,cafe bascule,Bar,http://tour-pedia.org/api/getPlaceDetails?id=30527
1721,Buikslotermeerplein 178,30528,52.398139530867,4.9371980808335,Amsterdam,Speelplek Buikslotermeerplein,Playground,http://tour-pedia.org/api/getPlaceDetails?id=30528
1722,Buikslotermeerplein 389,30529,52.398357,4.94157,Amsterdam,Cafe Noord,Other Nightlife,http://tour-pedia.org/api/getPlaceDetails?id=30529
1723,Hensbroekerstraat,30531,52.392416,4.943768,Amsterdam,De Zeurlaan,Trail,http://tour-pedia.org/api/getPlaceDetails?id=30531
1724,Tuindorp Nieuwendam,30532,52.391132491205,4.9441266059875,Amsterdam,Purmerplein,Plaza,http://tour-pedia.org/api/getPlaceDetails?id=30532
